NOME,QoE,TempoJogo,UsoCpu,UsoRam,UsoGpu,UsoVram,DelayVideo,DelayComandos,JitterVideo,JitterComandos,PerdaVideo,PerdaComandos,Jogo,TerminoPartida
Player 3,2,3,36,14,9,9,100,50,25,5,0.5,0.5,Half-Life 2,18.41
Player 3,1,3,38,14,9,9,125,0,20,0,3.0,0.0,Half-Life 2,18.42
Player 3,5,3,36,14,8,8,75,0,25,0,0.0,0.0,Half-Life 2,18.43
Player 3,1,3,34,14,8,9,0,150,0,5,0.0,1.5,Half-Life 2,18.45
Player 3,5,3,37,14,9,9,0,50,0,10,0.0,0.0,Half-Life 2,18.46
Player 3,4,3,39,14,9,9,50,25,10,25,1.5,1.5,Half-Life 2,18.47
Player 3,3,3,38,14,9,9,50,25,5,15,2.0,2.0,Half-Life 2,18.49
Player 3,4,3,37,14,8,9,100,125,0,20,0.5,0.5,Half-Life 2,18.50
Player 3,3,3,39,14,9,9,25,100,10,15,3.0,3.0,Half-Life 2,18.51
Player 3,1,3,38,14,9,9,50,150,15,10,2.5,2.5,Half-Life 2,18.53
Player 3,2,3,39,15,9,9,75,25,0,5,0.0,3.0,Half-Life 2,18.54
Player 3,2,3,39,14,8,9,75,125,20,20,0.0,2.5,Half-Life 2,18.55
Player 3,3,3,37,14,9,9,100,0,0,0,2.0,0.0,Half-Life 2,18.57
Player 3,5,3,30,14,8,9,0,125,0,25,0.0,0.0,Half-Life 2,18.58
Player 3,3,3,38,15,8,9,50,0,25,0,2.0,0.0,Half-Life 2,18.59
Player 3,4,3,28,14,8,9,0,50,0,15,0.0,3.0,Half-Life 2,19.01
Player 3,5,3,39,14,9,9,25,25,5,10,1.0,1.0,Half-Life 2,19.02
Player 3,5,3,36,14,8,9,125,0,10,0,0.0,0.0,Half-Life 2,19.03
Player 3,6,3,40,15,9,10,25,125,0,5,0.0,2.5,Half-Life 2,19.04
Player 3,3,3,39,15,9,9,0,125,0,0,0.0,3.0,Half-Life 2,19.06
Player 3,6,3,38,14,9,9,100,0,25,0,0.0,0.0,Half-Life 2,19.07
Player 3,2,3,38,15,9,9,0,100,0,5,0.0,2.0,Half-Life 2,19.08
Player 3,1,3,37,15,9,9,100,0,25,0,1.5,0.0,Half-Life 2,19.10
Player 3,4,3,39,15,9,9,25,0,25,0,0.5,0.0,Half-Life 2,19.11
Player 3,2,3,36,15,9,9,50,50,15,25,3.0,3.0,Half-Life 2,19.12
Player 3,4,3,36,15,9,9,0,100,0,10,0.0,0.0,Half-Life 2,19.14
Player 3,5,3,36,15,9,9,50,50,0,0,0.0,0.0,Half-Life 2,19.15
Player 3,0,3,34,14,7,8,125,150,20,15,0.5,0.5,Half-Life 2,19.16
Player 3,3,3,38,15,9,9,100,50,0,15,2.5,2.5,Half-Life 2,19.18
Player 3,4,3,40,15,9,9,25,150,25,20,2.5,2.5,Half-Life 2,19.19
Player 3,0,3,38,15,8,9,150,100,10,25,0.5,0.5,Half-Life 2,19.20
Player 3,2,3,37,15,9,9,0,50,0,25,0.0,0.5,Half-Life 2,19.22
Player 3,6,3,34,14,8,9,0,100,0,15,0.0,0.0,Half-Life 2,19.23
Player 3,5,3,36,15,9,9,0,100,0,10,0.0,0.0,Half-Life 2,19.24
Player 3,6,3,36,15,8,9,100,0,20,0,0.0,0.0,Half-Life 2,19.26
Player 3,2,3,39,15,9,9,50,0,25,0,1.5,0.0,Half-Life 2,19.27
Player 3,3,3,37,15,9,9,25,0,5,0,2.5,0.0,Half-Life 2,19.28
Player 3,4,3,35,15,8,9,150,100,25,10,0.0,0.0,Half-Life 2,19.29
Player 3,3,3,38,15,8,9,100,0,20,0,0.5,0.0,Half-Life 2,19.31
Player 3,6,3,37,15,8,9,0,125,0,25,0.0,0.0,Half-Life 2,19.32
Player 3,0,3,37,15,9,9,100,25,25,20,2.0,2.0,Half-Life 2,19.33
Player 3,2,3,39,15,9,9,50,0,25,0,3.0,0.0,Half-Life 2,19.35
Player 3,2,3,39,15,9,9,50,0,20,0,1.5,0.0,Half-Life 2,19.36
Player 3,3,3,37,15,9,9,50,0,5,0,2.5,0.0,Half-Life 2,19.37
Player 3,6,3,39,15,9,9,25,0,25,0,0.0,0.0,Half-Life 2,19.39
Player 3,2,3,35,15,10,10,50,125,20,15,1.5,1.5,Half-Life 2,19.40
Player 3,4,3,38,16,9,9,0,25,0,10,0.0,0.5,Half-Life 2,19.42
Player 3,3,3,38,15,9,9,50,125,20,10,1.0,1.0,Half-Life 2,19.43
Player 1,6,3,38,15,9,9,0,50,0,20,1.5,1.5,Half-Life 2,19.47
Player 1,0,3,37,15,9,9,125,0,5,0,2.0,0.0,Half-Life 2,19.48
Player 1,3,3,36,15,9,9,100,100,0,5,0.5,0.5,Half-Life 2,19.50
Player 1,1,3,35,15,9,9,100,100,10,20,3.0,3.0,Half-Life 2,19.51
Player 1,2,3,39,15,9,9,0,75,0,10,0.0,1.0,Half-Life 2,19.53
Player 1,2,3,38,15,8,9,50,0,10,0,3.0,0.0,Half-Life 2,19.54
Player 1,1,3,39,15,9,9,150,0,15,0,2.5,0.0,Half-Life 2,19.56
Player 1,6,3,39,15,9,9,50,0,5,0,0.0,0.0,Half-Life 2,19.57
Player 1,6,3,36,15,8,9,75,100,5,15,0.0,0.0,Half-Life 2,19.59
Player 1,3,3,39,15,9,9,100,25,0,10,1.0,1.0,Half-Life 2,20.00
Player 1,5,3,39,15,9,9,0,50,0,15,0.0,0.5,Half-Life 2,20.01
Player 1,1,3,38,15,9,9,125,0,15,0,1.5,0.0,Half-Life 2,20.02
Player 1,4,3,36,15,9,9,0,125,0,0,0.0,1.5,Half-Life 2,20.04
Player 1,6,3,39,15,8,9,0,50,0,20,0.0,0.0,Half-Life 2,20.05
Player 1,2,3,38,15,8,8,0,150,0,0,0.0,3.0,Half-Life 2,20.07
Player 1,6,3,39,15,9,9,0,0,0,0,0.5,0.0,Half-Life 2,20.08
Player 1,5,3,38,15,9,9,25,0,0,0,0.5,0.0,Half-Life 2,20.10
Player 1,0,3,36,15,8,8,150,75,15,20,0.0,2.0,Half-Life 2,20.11
Player 1,1,3,36,15,9,9,100,75,20,0,0.5,0.5,Half-Life 2,20.12
Player 1,6,3,38,15,9,9,75,50,15,20,0.0,0.0,Half-Life 2,20.14
Player 1,3,3,36,15,9,9,150,0,0,0,2.0,0.0,Half-Life 2,20.15
Player 1,1,3,37,15,9,9,125,0,15,0,0.5,0.0,Half-Life 2,20.16
Player 1,4,3,40,15,9,9,50,0,5,0,3.0,0.0,Half-Life 2,20.18
Player 1,5,3,38,15,8,9,75,0,0,0,1.0,0.0,Half-Life 2,20.23
Player 1,6,3,29,14,7,8,0,25,0,20,0.0,0.5,Half-Life 2,20.25
Player 1,0,3,33,15,9,9,0,150,0,20,0.0,1.0,Half-Life 2,20.26
Player 1,2,3,36,15,10,10,75,0,15,0,0.5,0.0,Half-Life 2,20.27
Player 1,1,3,37,15,9,9,100,125,20,5,1.5,1.5,Half-Life 2,20.29
Player 1,5,3,38,15,9,9,0,125,0,15,0.0,0.0,Half-Life 2,20.30
Player 1,0,3,38,15,9,9,100,100,10,5,3.0,3.0,Half-Life 2,20.31
Player 1,4,3,39,15,9,9,50,100,10,0,3.0,3.0,Half-Life 2,20.33
Player 1,4,3,39,15,9,9,0,50,0,5,0.0,2.5,Half-Life 2,20.34
Player 1,5,3,19,14,4,6,0,150,0,0,2.5,2.5,Half-Life 2,20.36
Player 1,1,3,40,15,9,9,100,0,5,0,1.5,0.0,Half-Life 2,20.37
Player 1,4,3,37,15,9,9,0,50,0,10,0.0,2.5,Half-Life 2,20.40
Player 1,1,3,38,15,9,9,100,0,5,0,1.0,0.0,Half-Life 2,20.42
Player 1,1,3,36,15,9,9,0,150,0,15,0.0,2.5,Half-Life 2,20.43
Player 3,2,3,28,14,6,8,0,50,0,5,0.0,3.0,Half-Life 2,13.57
Player 3,5,3,37,15,8,9,0,150,0,10,0.0,0.0,Half-Life 2,13.58
Player 3,6,3,38,14,9,9,0,50,0,5,0.0,0.0,Half-Life 2,14.00
Player 3,1,3,38,15,8,9,0,100,0,20,0.0,1.0,Half-Life 2,14.01
Player 3,2,3,40,15,8,9,25,25,5,25,1.5,1.5,Half-Life 2,14.03
Player 3,0,3,34,15,8,8,150,50,5,20,2.5,2.5,Half-Life 2,14.04
Player 3,3,3,37,14,9,9,100,0,5,0,1.0,0.0,Half-Life 2,14.05
Player 3,6,3,37,14,9,9,50,50,10,20,0.0,0.0,Half-Life 2,14.07
Player 3,3,3,38,15,8,9,50,0,15,0,2.0,0.0,Half-Life 2,14.08
Player 3,4,3,38,15,9,9,0,25,0,25,0.0,1.5,Half-Life 2,14.09
Player 3,2,3,41,15,9,9,50,25,25,5,2.0,2.0,Half-Life 2,14.11
Player 3,5,3,36,15,9,9,0,25,0,0,0.0,1.5,Half-Life 2,14.12
Player 3,5,3,40,15,9,9,125,125,25,25,0.0,0.0,Half-Life 2,14.13
Player 3,5,3,37,15,8,9,50,125,0,0,0.0,0.0,Half-Life 2,14.15
Player 1,5,3,35,15,9,9,0,25,0,25,0.0,2.5,Half-Life 2,14.20
Player 1,4,3,38,15,9,9,0,50,0,10,0.0,1.5,Half-Life 2,14.22
Player 1,6,3,35,15,9,9,75,125,10,25,0.0,0.0,Half-Life 2,14.23
Player 1,2,3,37,15,8,9,125,0,15,0,3.0,0.0,Half-Life 2,14.24
Player 1,5,3,35,15,8,9,0,50,0,5,0.0,1.5,Half-Life 2,14.26
Player 1,5,3,37,16,8,9,25,125,20,5,3.0,3.0,Half-Life 2,14.27
Player 1,6,3,36,16,8,9,0,150,0,5,0.0,0.0,Half-Life 2,15.10
Player 1,4,3,39,15,8,9,50,0,20,0,2.5,0.0,Half-Life 2,15.12
Player 1,4,3,39,16,9,9,50,125,15,25,1.0,1.0,Half-Life 2,15.14
Player 1,6,3,37,16,8,9,75,125,0,15,0.5,0.5,Half-Life 2,15.15
Player 1,5,3,38,16,9,9,0,75,0,0,0.0,0.5,Half-Life 2,15.16
Player 1,5,3,26,15,7,8,50,0,0,0,2.5,0.0,Spelunky,15.17
Player 1,6,3,31,12,9,9,50,0,0,0,0.0,0.0,Spelunky,16.45
Player 1,5,3,25,13,8,8,50,0,10,0,1.5,0.0,Spelunky,16.46
Player 1,1,3,25,13,8,8,0,150,0,25,0.0,1.0,Spelunky,16.48
Player 1,4,3,26,13,8,8,75,0,0,0,3.0,0.0,Spelunky,16.49
Player 1,2,3,25,13,8,8,150,0,5,0,2.0,0.0,Spelunky,16.50
Player 1,6,3,26,13,8,9,50,0,10,0,2.5,0.0,Spelunky,16.51
Player 1,5,3,27,13,8,8,75,50,5,15,1.0,1.0,Spelunky,16.53
Player 1,6,3,26,13,8,8,0,25,0,20,0.0,0.5,Spelunky,16.54
Player 5,2,3,34,14,8,8,0,25,0,20,0.0,2.5,Half-Life 2,16.56
Player 5,1,3,36,14,8,8,150,100,15,15,1.0,1.0,Half-Life 2,16.57
Player 5,2,3,37,14,9,9,25,50,20,5,2.5,2.5,Half-Life 2,16.58
Player 5,3,3,38,14,9,9,125,0,25,0,0.0,0.0,Half-Life 2,16.59
Player 5,2,3,35,14,8,8,100,0,20,0,2.0,0.0,Half-Life 2,17.01
Player 5,3,3,37,14,9,9,0,75,0,10,0.0,2.0,Half-Life 2,17.02
Player 5,2,3,37,14,8,9,50,150,10,15,1.0,1.0,Half-Life 2,17.03
Player 5,3,3,36,14,8,9,100,150,0,0,1.0,1.0,Half-Life 2,17.05
Player 5,3,3,37,14,9,9,0,75,0,10,0.0,1.5,Half-Life 2,17.06
Player 5,3,3,36,15,9,9,75,100,10,5,0.0,2.5,Half-Life 2,17.07
Player 5,3,3,38,15,9,9,100,0,5,0,1.0,0.0,Half-Life 2,17.09
Player 5,2,3,37,14,8,9,0,100,0,15,0.0,1.5,Half-Life 2,17.10
Player 5,3,3,38,14,9,9,75,0,0,0,2.0,0.0,Half-Life 2,17.11
Player 5,0,3,37,14,8,9,0,150,0,15,0.0,0.5,Half-Life 2,17.13
Player 5,3,3,39,14,9,9,25,50,5,5,2.0,2.0,Half-Life 2,17.14
Player 5,2,3,35,15,8,8,150,50,5,20,3.0,3.0,Half-Life 2,17.15
Player 5,2,3,38,15,8,8,0,125,0,20,0.0,2.0,Half-Life 2,17.16
Player 5,2,3,37,15,9,9,125,75,0,0,3.0,3.0,Half-Life 2,17.18
Player 5,3,3,39,15,9,9,75,0,0,0,0.0,0.0,Half-Life 2,17.19
Player 5,2,3,26,13,7,8,125,50,20,20,2.5,2.5,Half-Life 2,17.21
Player 5,3,3,38,14,9,9,0,50,0,5,0.0,2.5,Half-Life 2,17.22
Player 5,0,3,33,14,9,9,25,50,20,5,1.0,1.0,Half-Life 2,17.23
Player 4,4,3,26,14,9,9,0,75,0,10,0.0,0.0,Half-Life 2,17.25
Player 4,4,3,22,14,7,8,25,0,20,0,0.0,0.0,Spelunky,17.27
Player 4,4,3,26,14,7,8,125,0,5,0,2.0,0.0,Spelunky,17.28
Player 4,4,3,24,14,8,8,0,50,0,10,0.0,0.0,Spelunky,17.30
Player 4,4,3,23,14,7,8,25,0,5,0,3.0,0.0,Spelunky,17.32
Player 4,3,3,19,14,7,8,150,0,5,0,2.5,0.0,Spelunky,17.33
Player 4,4,3,21,14,7,8,0,100,0,10,0.0,2.5,Spelunky,17.35
Player 1,6,3,27,13,8,8,0,50,0,25,0.0,3.0,Spelunky,17.53
Player 1,4,3,25,14,8,8,0,125,0,10,0.0,2.5,Spelunky,17.54
Player 1,3,3,25,14,8,8,100,0,15,0,1.0,0.0,Spelunky,17.56
Player 1,6,3,27,14,8,8,25,150,5,15,0.0,0.0,Spelunky,17.57
Player 1,6,3,29,14,8,8,25,0,15,0,3.0,0.0,Spelunky,17.58
Player 1,5,3,26,14,8,8,0,75,0,15,0.0,0.5,Spelunky,18.00
Player 1,4,3,25,14,7,8,150,75,20,20,0.0,0.0,Spelunky,18.01
Player 1,5,3,22,14,8,8,0,50,0,10,0.0,1.5,Spelunky,18.03
Player 3,0,3,31,14,8,8,0,150,0,5,0.0,1.5,Half-Life 2,18.22
Player 3,4,3,35,14,9,9,0,150,0,0,0.0,0.0,Half-Life 2,18.24
Player 3,1,3,35,15,8,9,0,125,0,5,0.0,1.0,Half-Life 2,18.25
Player 3,2,3,39,15,9,9,0,100,0,5,0.0,2.0,Half-Life 2,18.26
Player 3,1,3,37,14,9,9,100,125,0,15,0.0,0.5,Half-Life 2,18.28
Player 3,3,3,36,14,9,9,0,50,0,20,0.0,1.5,Half-Life 2,18.29
Player 3,5,3,40,15,8,9,50,0,10,0,0.0,0.0,Half-Life 2,18.30
Player 3,1,3,39,15,9,9,125,100,5,0,2.0,2.0,Half-Life 2,18.32
Player 3,5,3,37,15,9,9,75,100,0,20,0.5,0.5,Half-Life 2,18.33
Player 3,3,3,29,12,7,8,25,50,15,25,0.5,0.5,Half-Life 2,14.42
Player 3,1,3,37,13,9,9,50,0,10,0,0.5,0.0,Half-Life 2,14.43
Player 3,0,3,33,13,8,8,0,150,0,15,0.0,2.0,Half-Life 2,14.44
Player 3,0,3,34,13,8,9,150,0,20,0,2.5,0.0,Half-Life 2,14.46
Player 3,3,3,37,13,9,9,0,50,0,15,0.0,1.5,Half-Life 2,14.47
Player 3,2,3,40,13,9,9,75,25,20,10,2.0,2.0,Half-Life 2,14.48
Player 3,2,3,36,13,8,9,0,50,0,10,0.0,1.0,Half-Life 2,14.50
Player 3,0,3,30,13,8,9,50,0,5,0,3.0,0.0,Half-Life 2,14.51
Player 3,0,3,35,13,8,8,125,100,5,10,2.5,2.5,Half-Life 2,14.52
Player 3,5,3,40,13,9,9,25,0,0,0,1.0,0.0,Half-Life 2,14.54
Player 3,3,3,30,13,9,9,25,50,10,0,2.0,2.0,Half-Life 2,14.55
Player 3,4,3,38,14,8,9,25,25,15,5,0.5,0.5,Half-Life 2,14.56
Player 3,0,3,30,14,7,8,125,0,10,0,1.0,0.0,Half-Life 2,14.58
Player 3,2,3,29,13,8,8,0,25,0,15,0.0,1.5,Half-Life 2,15.00
Player 1,3,3,37,14,9,9,75,0,20,0,2.5,0.0,Half-Life 2,13.47
Player 1,6,3,26,17,20,14,50,0,20,0,0.0,0.0,FEAR,13.55
Player 1,3,3,20,15,14,12,75,75,25,25,1.5,1.5,FEAR,13.58
Player 1,5,3,25,17,24,16,50,125,20,0,2.0,2.0,FEAR,14.00
Player 1,3,3,38,15,8,9,100,75,0,0,0.5,0.5,Half-Life 2,14.01
Player 1,6,3,37,15,9,9,0,25,0,25,0.5,0.5,Half-Life 2,14.03
Player 1,1,3,26,15,7,8,125,100,20,5,0.5,0.5,Spelunky,14.04
Player 1,4,3,28,14,8,8,125,100,5,15,3.0,3.0,Spelunky,14.05
Player 1,3,3,39,15,9,9,0,50,0,10,0.0,2.5,Half-Life 2,14.06
Player 1,4,3,40,15,9,9,50,50,25,20,1.0,1.0,Half-Life 2,14.08
Player 1,5,3,28,15,8,8,100,75,0,5,3.0,3.0,Spelunky,14.10
Player 1,4,3,38,15,8,9,50,50,25,15,1.0,1.0,Half-Life 2,14.11
Player 1,5,3,27,15,8,8,0,150,0,5,0.0,0.0,Spelunky,14.12
Player 1,6,3,27,17,22,16,100,25,10,20,0.0,0.0,FEAR,14.14
Player 1,5,3,26,15,7,8,0,50,0,25,0.0,3.0,Spelunky,14.15
Player 1,6,3,38,15,9,9,150,0,0,0,0.0,0.0,Half-Life 2,14.16
Player 1,4,3,26,15,8,8,100,100,0,10,2.5,2.5,Spelunky,14.18
Player 1,4,3,26,18,19,14,75,0,15,0,0.5,0.0,FEAR,14.19
Player 1,6,3,27,15,8,8,0,50,0,10,0.0,2.5,Spelunky,14.20
Player 1,3,3,24,16,17,12,0,75,0,25,0.0,3.0,FEAR,13.14
Player 1,3,3,26,13,7,8,125,0,10,0,3.0,0.0,Spelunky,13.16
Player 1,2,3,36,14,8,9,75,100,20,25,0.0,1.5,Half-Life 2,13.17
Player 1,6,3,27,14,8,9,50,125,5,0,2.0,2.0,Spelunky,13.19
Player 1,1,3,22,16,18,13,150,0,15,0,3.0,0.0,FEAR,13.20
Player 1,5,3,27,14,8,8,50,75,10,0,3.0,3.0,Spelunky,13.21
Player 1,3,3,39,14,9,9,0,75,0,10,0.0,2.0,Half-Life 2,13.23
Player 1,6,3,28,13,8,8,25,0,5,0,1.0,0.0,Spelunky,13.25
Player 1,5,3,24,16,22,16,25,150,10,0,3.0,3.0,FEAR,13.26
Player 1,2,3,24,14,8,8,0,125,0,5,0.0,1.0,Spelunky,13.28
Player 1,6,3,39,15,9,9,0,0,0,0,1.5,0.0,Half-Life 2,13.30
Player 1,6,3,25,14,8,8,0,150,0,25,0.0,0.0,Spelunky,13.31
Player 1,4,3,16,15,11,10,0,50,0,10,0.0,2.0,FEAR,13.34
Player 1,6,3,27,14,8,8,0,25,0,15,0.0,2.0,Spelunky,13.36
Player 1,4,3,40,15,9,9,0,50,0,10,0.0,3.0,Half-Life 2,13.37
Player 1,1,3,27,14,8,8,150,50,25,0,0.5,0.5,Spelunky,13.38
Player 1,5,3,27,18,21,15,75,0,5,0,0.0,0.0,FEAR,13.42
Player 1,1,3,39,15,8,9,0,100,0,5,0.0,1.5,Half-Life 2,13.43
Player 1,3,3,28,14,8,8,75,25,5,5,3.0,3.0,Spelunky,13.45
Player 1,5,3,23,16,19,14,50,100,15,10,1.5,1.5,FEAR,13.46
Player 1,1,3,41,15,9,9,100,0,10,0,2.5,0.0,Half-Life 2,13.48
Player 1,0,3,26,14,7,8,125,0,15,0,1.0,0.0,Spelunky,13.49
Player 1,1,3,26,14,6,8,100,0,10,0,2.5,0.0,Half-Life 2,13.51
Player 1,5,3,26,15,8,8,100,50,0,25,0.5,0.5,Spelunky,13.53
Player 1,6,3,40,15,9,9,25,0,5,0,0.5,0.0,Half-Life 2,13.54
Player 1,4,3,27,14,8,8,50,50,20,5,1.0,1.0,Spelunky,13.57
Player 1,0,3,35,15,8,8,150,150,25,0,3.0,3.0,Half-Life 2,13.58
Player 1,5,3,29,14,8,8,50,150,5,15,3.0,3.0,Spelunky,14.00
Player 1,1,3,36,15,9,9,0,125,0,5,0.0,1.5,Half-Life 2,14.02
Player 1,5,3,25,14,8,8,100,0,15,0,1.5,0.0,Spelunky,14.04
Player 1,5,3,28,14,7,8,100,75,15,20,0.0,2.5,Half-Life 2,14.06
Player 1,4,3,26,15,8,8,100,0,10,0,1.0,0.0,Spelunky,14.07
Player 1,6,3,38,15,9,9,0,25,0,0,0.0,3.0,Half-Life 2,14.09
Player 1,5,3,26,15,8,8,125,150,20,0,0.0,0.0,Spelunky,14.11
Player 1,6,3,38,15,8,9,50,50,20,15,0.0,0.0,Half-Life 2,14.12
Player 1,5,3,26,15,8,8,0,25,0,25,0.0,0.5,Spelunky,14.13
Player 1,1,3,38,15,9,9,0,125,0,25,0.0,1.5,Half-Life 2,14.15
Player 1,4,3,26,15,7,8,0,25,0,20,0.0,2.5,Spelunky,14.16
Player 1,4,3,41,16,9,9,25,75,20,0,2.0,2.0,Half-Life 2,14.18
Player 1,4,3,25,15,8,8,0,75,0,10,0.0,0.5,Spelunky,14.20
Player 1,1,3,27,14,7,8,125,50,15,5,3.0,3.0,Half-Life 2,14.21
Player 1,6,3,28,15,8,8,50,25,15,0,2.0,2.0,Spelunky,14.23
Player 1,4,3,39,15,9,9,25,125,0,15,2.5,2.5,Half-Life 2,14.26
Player 1,4,3,27,15,8,8,0,100,0,5,0.0,1.0,Spelunky,14.28
Player 3,5,3,26,17,18,14,25,75,0,0,3.0,3.0,FEAR,15.03
Player 3,3,3,41,16,9,9,50,0,10,0,1.0,0.0,Half-Life 2,15.05
Player 3,4,3,40,15,9,9,100,0,0,0,1.0,0.0,Half-Life 2,15.07
Player 3,1,3,38,15,9,9,125,50,10,25,2.5,2.5,Half-Life 2,15.08
Player 3,2,3,39,16,9,9,50,0,25,0,2.0,0.0,Half-Life 2,15.09
Player 3,2,3,38,16,9,9,50,0,20,0,2.5,0.0,Half-Life 2,15.11
Player 3,1,3,37,16,9,9,100,0,15,0,1.5,0.0,Half-Life 2,15.12
Player 3,4,3,35,16,8,9,0,25,0,25,0.0,3.0,Half-Life 2,15.13
Player 3,4,3,29,15,8,9,0,75,0,0,0.0,0.5,Half-Life 2,15.15
Player 3,5,3,39,15,9,9,125,50,20,25,0.0,0.0,Half-Life 2,15.16
Player 3,2,3,34,15,9,9,0,75,0,10,0.0,3.0,Half-Life 2,15.18
Player 3,1,3,30,15,7,8,0,125,0,20,0.0,3.0,Half-Life 2,15.19
Player 3,1,3,36,16,8,9,75,0,15,0,1.0,0.0,Half-Life 2,15.21
Player 3,1,3,33,16,8,8,0,100,0,20,0.0,1.0,Half-Life 2,15.22
Player 3,4,3,37,16,8,9,0,75,0,15,0.0,0.5,Half-Life 2,15.23
Player 3,3,3,34,16,9,9,25,75,25,0,1.5,1.5,Half-Life 2,15.25
Player 3,2,3,36,15,9,9,50,125,20,10,1.5,1.5,Half-Life 2,15.26
Player 3,1,3,27,15,7,8,150,0,5,0,2.0,0.0,Half-Life 2,15.28
Player 3,0,3,29,15,8,9,0,125,0,5,0.0,2.0,Half-Life 2,15.29
Player 3,5,3,35,16,9,9,0,25,0,0,0.0,3.0,Half-Life 2,15.31
Player 3,3,3,36,16,9,9,50,0,5,0,3.0,0.0,Half-Life 2,15.32
Player 3,6,3,37,16,9,9,75,0,10,0,2.0,2.0,Half-Life 2,15.34
Player 3,4,3,35,15,10,10,0,25,0,20,0.0,3.0,Half-Life 2,15.35
Player 3,4,3,24,14,7,8,0,0,0,0,0.0,0.0,Half-Life 2,15.37
Player 3,4,3,36,16,8,9,0,50,0,0,0.0,2.0,Half-Life 2,15.39
Player 3,1,3,34,16,9,10,0,100,0,10,0.0,2.5,Half-Life 2,15.40
Player 3,2,3,36,16,10,10,100,0,5,0,0.5,0.0,Half-Life 2,15.41
Player 3,2,3,32,16,8,8,0,125,0,10,0.0,1.5,Half-Life 2,15.43
Player 3,2,3,36,16,9,9,125,0,15,0,3.0,0.0,Half-Life 2,15.44
Player 3,1,3,36,15,10,10,150,0,10,0,0.5,0.0,Half-Life 2,15.45
Player 3,3,3,25,15,6,7,150,25,15,10,2.5,2.5,Half-Life 2,15.47
Player 3,1,3,36,16,8,9,150,0,20,0,1.5,0.0,Half-Life 2,15.48
Player 3,2,3,35,16,9,9,0,50,0,10,0.0,3.0,Half-Life 2,15.50
Player 3,3,3,30,16,8,9,0,50,0,5,0.0,2.5,Half-Life 2,15.52
Player 3,4,3,38,15,9,9,0,100,0,0,0.0,0.0,Half-Life 2,15.53
Player 3,4,3,24,15,7,8,100,75,0,15,0.0,0.0,Half-Life 2,15.55
Player 3,2,3,36,16,9,9,100,150,20,0,0.0,2.0,Half-Life 2,15.56
Player 3,0,3,22,12,5,6,0,75,0,5,0.0,3.0,Half-Life 2,17.29
Player 3,4,3,36,14,9,9,100,50,0,0,0.0,3.0,Half-Life 2,17.30
Player 3,4,3,37,14,9,9,75,0,0,0,2.0,0.0,Half-Life 2,17.31
Player 3,1,3,30,13,7,8,0,150,0,5,0.0,1.5,Half-Life 2,17.33
Player 3,5,3,35,14,8,9,100,50,20,20,0.0,0.0,Half-Life 2,17.35
Player 3,2,3,39,14,9,9,0,100,0,5,0.0,2.5,Half-Life 2,17.36
Player 3,3,3,38,14,9,9,100,125,5,25,1.5,1.5,Half-Life 2,17.37
Player 3,6,3,40,14,9,9,0,25,0,10,0.0,3.0,Half-Life 2,17.39
Player 3,4,3,36,14,9,9,25,0,15,0,3.0,0.0,Half-Life 2,17.40
Player 3,1,3,38,14,8,9,100,0,15,0,2.0,0.0,Half-Life 2,17.41
Player 3,1,3,37,15,9,9,0,75,0,20,0.0,2.5,Half-Life 2,17.43
Player 3,4,3,38,15,8,9,50,0,20,0,2.0,0.0,Half-Life 2,17.44
Player 3,6,3,36,15,9,10,0,50,0,15,0.0,0.0,Half-Life 2,17.45
Player 3,0,3,31,14,8,8,0,150,0,10,0.0,0.5,Half-Life 2,17.46
Player 3,2,3,35,14,9,9,0,150,0,0,0.0,2.0,Half-Life 2,17.48
Player 3,4,3,26,17,16,12,125,75,0,25,1.0,1.0,FEAR,17.50
Player 3,1,3,44,15,10,10,0,125,0,5,0.0,2.5,Half-Life 2,17.53
Player 3,0,3,30,18,22,15,50,0,25,0,0.5,0.0,FEAR,17.57
Player 3,1,3,41,15,9,9,100,0,25,0,1.0,0.0,Half-Life 2,18.00
Player 3,1,3,30,18,19,14,0,100,0,10,0.0,1.5,FEAR,18.03
Player 3,5,4,31,18,22,16,0,25,0,0,0.0,2.0,FEAR,18.07
Player 3,6,3,28,18,21,15,0,0,0,0,3.0,0.0,FEAR,18.10
Player 3,4,3,42,16,13,12,75,75,0,25,1.0,1.0,Half-Life 2,18.13
Player 3,3,4,28,18,19,15,25,0,10,0,0.5,0.0,FEAR,18.17
Player 3,3,3,44,16,13,12,0,50,0,25,0.0,1.5,Half-Life 2,18.20
Player 1,4,3,31,18,27,18,50,100,15,5,1.0,1.0,FEAR,18.28
Player 1,0,3,38,15,8,9,150,0,20,0,1.5,0.0,Half-Life 2,18.29
Player 1,5,3,27,15,8,8,75,0,25,0,2.0,0.0,Spelunky,18.31
Player 1,4,3,29,15,8,8,50,0,5,0,1.5,0.0,Spelunky,18.32
Player 1,5,3,27,15,8,8,25,0,20,0,1.0,0.0,Spelunky,18.33
Player 1,6,3,28,15,8,8,75,0,5,0,0.0,0.0,Spelunky,18.35
Player 1,5,3,25,15,7,8,50,25,25,5,0.0,0.5,Spelunky,18.36
Player 1,4,3,27,14,8,8,0,150,0,25,0.5,0.5,Spelunky,18.37
